Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
"Las remuneraciones económicas son lo que todos esperan, pero un ""me encanta lo que has hecho"", lo vale todo. El cliente es primero.",test,"The Remuneration economic are lo that all Wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, wait, but a ""I Love it. lo that You've Done."" lo Okay. Everything. The client It's First.","Economic remuneration is what everyone expects, but a ""I love what you've done,"" it's worth everything. The customer comes first.",2,"The Remuneration economic are lo that all Wait, but a ""I Love it. lo that You've Done."" lo Okay. Everything. The client It's First.","Economic remuneration is what everyone expects, but a ""I love what you've done,"" it's worth everything. The customer comes first."
"@user No puede ser, eso me está pasando en estos momentos, hace rato estaba good happy y ahora solo i cry",test,"@user No may be, That's it. me She's here. Coming through. in these moments, It does. time I was good Happy and Now only i cry","@user can't be, that's happening to me right now, I was good happy a while ago and now just i cry",0,"@user No may be, That's it. me She's here. Coming through. in these moments, It does. time I was good Happy and Now only i cry","@user can't be, that's happening to me right now, I was good happy a while ago and now just i cry"
Ojeras Y no es porque haya visto un dorama o haya leído un libro en una noche. estaba apunto de dormir y hacen fiesta de largo hasta hoy,test,Eyewear And no It's because beech seen a dorama o beech read a book in one night. I was I'm in. of sleep and they do party of long up to Today,And it's not because I've seen a dorama or read a book in one night. I was about to sleep and they party long until today.,1,Eyewear And no It's because beech seen a dorama o beech read a book in one night. I was I'm in. of sleep and they do party of long up to Today,And it's not because I've seen a dorama or read a book in one night. I was about to sleep and they party long until today.
"@user sería genial...Tengo q ir cotizando mis órganos por q si es cierto voy si o si, queda sentenciado! #LinkinParkenPeru2017",test,"@user would be Great... I have q Go. listing My organs by q Yes It's Right. I'm coming. Yes o Yeah, left. Sentenced! #LinkinParkenPeru2017","@user would be great...I have to go quote my organs because if it's true I'm going if or if, it's sentenced! #LinkinParkenPeru2017",2,"@user would be Great... I have q Go. listing My organs by q Yes It's Right. I'm coming. Yes o Yeah, left. Sentenced! #LinkinParkenPeru2017","@user would be great...I have to go quote my organs because if it's true I'm going if or if, it's sentenced! #LinkinParkenPeru2017"
@user  es que las preguntas capciosas no están bien! Resultan muy periodísticas y poco consideradas,test,@user It's that the questions capciosas no They're Good! Turns out. very journalists and little Considered,@user is that the catchy questions are not right! They are very journalistic and unconsidered,0,@user It's that the questions capciosas no They're Good! Turns out. very journalists and little Considered,@user is that the catchy questions are not right! They are very journalistic and unconsidered
@user Ayer la agarré a medias. Aún no veo el episodio completo,test,@user Yesterday ed I grabbed a stockings. Still. no I see. on episode complete,@user Yesterday I caught her half-heartedly. I still don't see the whole episode.,1,@user Yesterday ed I grabbed a stockings. Still. no I see. on episode complete,@user Yesterday I caught her half-heartedly. I still don't see the whole episode.
@user @user @user @user ten por seguro que si queda libre cuento contigo,test,@user @user @user @user Here. by Sure. that Yes left. free count With you.,@user @user @user @user be sure that if you are free I will count on you,2,@user @user @user @user Here. by Sure. that Yes left. free count With you.,@user @user @user @user be sure that if you are free I will count on you
"@user @user Se nos pone sentimental  Pañuelos, por favor!",test,"@user @user I know. We puts sentimental Handkerchiefs, by Please!","@user @user We get sentimental Handkerchiefs, please!",0,"@user @user I know. We puts sentimental Handkerchiefs, by Please!","@user @user We get sentimental Handkerchiefs, please!"
Venga.. en el próximo tweet os muestro el equipo con el que haré el Modo Carrera en FIFA 17,test,Come on. in on Next tweet you show on equipment with on that I'll do on Mode Career in FIFA 17,Come on.. in the next tweet I show you the team with which I will do the Race Mode in FIFA 17,1,Come on. in on Next tweet you show on equipment with on that I'll do on Mode Career in FIFA 17,Come on.. in the next tweet I show you the team with which I will do the Race Mode in FIFA 17
@user no sé si a todos les funcione pero ¡nosotros sí que lo vemos cumplido!,test,@user no I know. Yes a all ed It works. but We are! Yes that lo Let's see. Complimentary!,@user I don't know if it works for everyone but we do see it fulfilled!,2,@user no I know. Yes a all ed It works. but We are! Yes that lo Let's see. Complimentary!,@user I don't know if it works for everyone but we do see it fulfilled!
"Llevo dos claras de huevo batidas en mis raíces para que me crezca el pelo, como no funcione me voy de la vida",test,"I'm wearing two clear of egg whipped in My roots for that me Grow up. on hair, as no It works. me I'm coming. of ed life","I've got two egg whites whipped in my roots to grow my hair, as it doesn't work, I'm out of my life.",0,"I'm wearing two clear of egg whipped in My roots for that me Grow up. on hair, as no It works. me I'm coming. of ed life","I've got two egg whites whipped in my roots to grow my hair, as it doesn't work, I'm out of my life."
"@user @user @user @user lo mismo! Y el año que viene, Nocturna de Canillejas",test,"@user @user @user @user lo Same! And on year that Come on, Night of Canilles","@user @user @user @user the same! And next year, Canillejas Night",1,"@user @user @user @user lo Same! And on year that Come on, Night of Canilles","@user @user @user @user the same! And next year, Canillejas Night"
los rts de Leila son los mejores,test,the rts of Leila are the better,Leila rts are the best,2,the rts of Leila are the better,Leila rts are the best
Cuando suben tres fotos tuyas representando tres clases de la Escuela de Música y sales de todo menos bien,test,When They're coming up. three photos yours. representing three classes of ed School of Music and salts of all less Good.,When three pictures of you come up representing three classes of the School of Music and you come out of everything but well,0,When They're coming up. three photos yours. representing three classes of ed School of Music and salts of all less Good.,When three pictures of you come up representing three classes of the School of Music and you come out of everything but well
@user pos yo no sabia pensamos que ya se habían ido pero luis vio el mensaje y corrio jaja y yo ni podia seguirle el paso ja,test,@user pos Me. no I knew. We thought that I've got it. be had gone. but luis saw on message and Corrio Ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha and Me. and/or I could. follow him. on Step Ha,@user post I didn't know we thought they were already gone but luis saw the message and ran jaja and I couldn't even follow the step ja,1,@user pos Me. no I knew. We thought that I've got it. be had gone. but luis saw on message and Corrio Ha and Me. and/or I could. follow him. on Step Ha,@user post I didn't know we thought they were already gone but luis saw the message and ran jaja and I couldn't even follow the step ja
@user ya era hora de volver al csgo y dejares el padel bienvenida,test,@user I've got it. It was time of back as at csgo and You'll leave. on padel welcome,@user it was time to go back to the csgo and leave the padel welcome,2,@user I've got it. It was time of back as at csgo and You'll leave. on padel welcome,@user it was time to go back to the csgo and leave the padel welcome
Cuantas veces me habré arrepentido de no haber saludado a alguien en bote,test,How many times me I'll be there. I'm sorry. of no have salutation a Someone. in boat,How many times will I have regretted not having greeted someone in a boat?,0,How many times me I'll be there. I'm sorry. of no have salutation a Someone. in boat,How many times will I have regretted not having greeted someone in a boat?
@user El campeón de esa técnica es íntimo amigo de Valdano,test,@user The champion of that technical It's intimate Dude. of Valdano,@user The champion of that technique is close friend of Valdano,1,@user The champion of that technical It's intimate Dude. of Valdano,@user The champion of that technique is close friend of Valdano
@user @user genial Rebeca !! Este era mi deseo al escribirlo. Seguiré escribiendo en esta linea práctica,test,"@user @user Great. Rebecca Oh, my God! East It was My desire as at Write it down. I'll keep going. writing in This one. line practice",@user @user great Rebecca!! This was my wish to write it. I will continue writing in this practical line,2,"@user @user Great. Rebecca Oh, my God! East It was My desire as at Write it down. I'll keep going. writing in This one. line practice",@user @user great Rebecca!! This was my wish to write it. I will continue writing in this practical line
