Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
#jobs Die Redaktion «#Der #Bund» sucht eine/n #Praktikant/-in http,train,#jobs The Editor's Office «#The #Bound» Searches one/s #Practical http:,"#jobs The editorial staff ""#The #Bund"" is looking for a #Praktikant/-in http",1,#jobs The Editor's Office «#The #Bound» Searches one/s #Practical http:,"#jobs The editorial staff ""#The #Bund"" is looking for a #Praktikant/-in http"
Sweet Jesus - Diese Abendessen war göttlich.,train,"Sweet Jesus - No, no, no, no, no, no, no. This Dinner was Divine.",Sweet Jesus - This dinner was divine.,2,Sweet Jesus - No. This Dinner was Divine.,Sweet Jesus - This dinner was divine.
RT @user: #Merkels Wahlkampf ist eine Farce. Kuscheln mit Mutti. Inhalte Fehlanzeige. Die Bürger wählen mit der #CDU die Katze im S…,train,RT @user: #Merkels Election campaign is one Farce. Cuddle with Mom. Contents I don't know. The Citizens Select with of the #CDU the Cat In the S...,RT @user: #Merkel's election campaign is a farce. Cuddle with mom. Content Missing. The citizens vote with the #CDU the cat in the S...,0,RT @user: #Merkels Election campaign is one Farce. Cuddle with Mom. Contents I don't know. The Citizens Select with of the #CDU the Cat In the S...,RT @user: #Merkel's election campaign is a farce. Cuddle with mom. Content Missing. The citizens vote with the #CDU the cat in the S...
RT @user: Denk ich an Deutschland: Das Unbehagen in der Demokratie http,train,RT @user: Think I to Germany: The Uneasiness in of the Democracy http:,RT @user: I am thinking of Germany: The unease in democracy http: / /www. /www. /www. /www. /www. /www. /www. /www. /www. /www. //////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////,1,RT @user: Think I to Germany: The Uneasiness in of the Democracy http:,RT @user: I am thinking of Germany: The unease in democracy http: / /www. /
Endlich macht der Wahlkampf wieder Spaß! #fdp- #cdu+ #allervollstesvertrauen #psycho @user,train,Finally power of the Election campaign again Fun! #fdp- #cdu+ #Best confidence #psycho @user,"Finally, the campaign is fun again! #fdp- #cdu+ #most trust #psycho @user",2,Finally power of the Election campaign again Fun! #fdp- #cdu+ #Best confidence #psycho @user,"Finally, the campaign is fun again! #fdp- #cdu+ #most trust #psycho @user"
God fucking dammit was tu ich noch hier? Ich wollte vor ner ewigkeit schlafen ;~; Morgen 7:05 unterricht. Würg.,train,God Fucking dammit what tu I Not yet Here? I don't know. wanted before n/a Eternity Sleeping ;~; Tomorrow 7:05 Education. Spike.,God fucking dammit what am I still doing here? I wanted to sleep before becoming eternal ;~; tomorrow 7:05 lessons.,0,God Fucking dammit what tu I Not yet Here? I don't know. wanted before n/a Eternity Sleeping ;~; Tomorrow 7:05 Education. Spike.,God fucking dammit what am I still doing here? I wanted to sleep before becoming eternal ;~; tomorrow 7:05 lessons.
Was Dream Theater zum neuen Album sagen erfährt ihr übrigens hier http,train,What Dream Theatre to the new Album say experienced you by the way here http:,"By the way, you can find out what Dream Theater is saying about the new album here http:",1,What Dream Theatre to the new Album say experienced you by the way here http:,"By the way, you can find out what Dream Theater is saying about the new album here http:"
"OMA HAR MIR GERADE EINEN ""THE LONDONER -KITZBÜHEL"" PULLI GESCHENKT. Ihr könnt alle neidisch sein!!!! 😍😍😍",train,"OMA HAR MIR CERADE ONE ""THE LONDONER CHILDREN'S BEELS PULLI GIFT. You can all envious be!!!! I'm sorry, I don't know.","OMA HAR MIR GERADE GIVEN A ""THE LONDONER KITZBÜHEL"" PULLI. You can all be envious!!!!! -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------",2,"OMA HAR MIR CERADE ONE ""THE LONDONER CHILDREN'S BEELS PULLI GIFT. You can all envious be!!!! I'm sorry, I don't know.","OMA HAR MIR GERADE GIVEN A ""THE LONDONER KITZBÜHEL"" PULLI. You can all be envious!!!!! -"
Scheißer....ehhm beschissener,train,Son of a... Motherfucker,Son of a bitch...,0,Son of a... Motherfucker,Son of a bitch...
Jamie und Freundin - jetzt sehen: Jamie hat sich von ihrer Freundin fesseln lassen. Und die nutzt das natürlich... http,train,"Jamie and Girlfriend - No, no, no, no, no, no, no. now see: Jamie has you from of the Girlfriend tie up - No. No. No. And the uses the Of course... http:","Jamie and Girlfriend - see now: Jamie got tied up by her girlfriend, and she's using it naturally... http: / /www. /www. /www. /www. /www.////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////////",1,Jamie and Girlfriend - No. now see: Jamie has you from of the Girlfriend tie up - No. No. No. And the uses the Of course... http:,"Jamie and Girlfriend - see now: Jamie got tied up by her girlfriend, and she's using it naturally... http: / /www./"
"Finde Kyle aus Wrong Turn 4 immer noch schön as hell, er soll mich heiraten.",train,"Find Kyle from Wrong Turn 4 always Not yet Beautiful ed light, he to: me ==References==","Find Kyle from Wrong Turn 4 still beautiful as bright, he should marry me.",2,"Find Kyle from Wrong Turn 4 always Not yet Beautiful ed light, he to: me ==References==","Find Kyle from Wrong Turn 4 still beautiful as bright, he should marry me."
Na klar. Verschieben auf Mo weil die Fr nix arbeiten. Pfffff,train,"Well, Sure. Move on Mo because the Fr Nothing In the case of a worker who has worked for a period of at least two years, he has worked for a period of at least two years. Pffff",Of course. Move to Mo because the fr nix work. Pfffff... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,"Well, Sure. Move on Mo because the Fr Nothing In the case of a worker who has worked for a period of at least two years, he has worked for a period of at least two years. Pffff",Of course. Move to Mo because the fr nix work. Pfffff.
"RT @user: ""Sag mal was erotisches."" ""Nachtigall, ick hör dir strapsen."" Wenn Berliner Dirty Talk üben.",train,"RT @user: ""Say times what erotic."" ""Nightingale, Ich hearing you I'm not going anywhere. I'm not going anywhere. If: Berlin Dirty Talk practice.","RT @user: ""Say something erotic."" ""Nachtigall, ich hör sehr strapsen."" When Berliner Dirty Talk practice.",1,"RT @user: ""Say times what erotic."" ""Nightingale, Ich hearing you I'm not going anywhere. I'm not going anywhere. If: Berlin Dirty Talk practice.","RT @user: ""Say something erotic."" ""Nachtigall, ich hör sehr strapsen."" When Berliner Dirty Talk practice."
SIEG!!!!!!!! Chemie gewinnt 2-0 gegen Osnabrück :-D #liga3,train,SOMETHING!!!!!!! Chemistry wins 2-0 against Osnabrück :-D #liga3,SIEG!!!!!!! Chemistry wins 2-0 against Osnabrück :-D #liga3,2,SOMETHING!!!!!!! Chemistry wins 2-0 against Osnabrück :-D #liga3,SIEG!!!!!!! Chemistry wins 2-0 against Osnabrück :-D #liga3
@user das is klar..Polster zu holen kann aber nicht überlegt gewesen sein.nur PR denn andere Kandidaten wären besser gew @user,train,@user the is of course..Polster to fetch can but not Thoughtful have been be.just PR because Other Candidates would better uc @user,@user that's clear.. But getting polster can't have been thought about.just PR because other candidates would have been better w/user... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0,@user the is of course..Polster to fetch can but not Thoughtful have been be.just PR because Other Candidates would better uc @user,@user that's clear.. But getting polster can't have been thought about.just PR because other candidates would have been better w/user.
#8: Once Upon a Time - Es war einmal... - Die komplette erste Staffel [6 DVDs] http Best DVD/BluRay,train,"#8: Once Upon a Time - No, no, no, no, no, no, no. It was Once... - No, no, no, no, no, no, no. The complete First Season [6 DVDs] http: Best DVD/BluRay",#8: Once Upon a Time - Once upon a time... - The complete first season [6 DVDs] http Best DVD/BluRay,1,#8: Once Upon a Time - No. It was Once... - No. The complete First Season [6 DVDs] http: Best DVD/BluRay,#8: Once Upon a Time - Once upon a time... - The complete first season [6 DVDs] http Best DVD/BluRay
"""Homophobie? Wegknutschen!"" genial @user http",train,"""Homophobia? Snuggling away!"" Genius @user http:","""Homophobia? Snuggling!"" awesome @user http",2,"""Homophobia? Snuggling away!"" Genius @user http:","""Homophobia? Snuggling!"" awesome @user http"
Warum Gott warum passiert sowas mir ja warum muss ich wieder Operiert werden :( :( :(  zum 3ten mal :( :( :(,train,Why God why Happened That kind of thing to me Yes why must: I again Operated will be :( :( :( to the 3rd times :( :( :(,Why God Why does this happen to me Why do I have to be operated on again :( :( :( for the 3rd time :( :( :( :( :( * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *,0,Why God why Happened That kind of thing to me Yes why must: I again Operated will be :( :( :( to the 3rd times :( :( :(,Why God Why does this happen to me Why do I have to be operated on again :( :( :( for the 3rd time :( :( :( :( :( *
