Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
 @user: i ministri del governo #monti si tengano fuori dai talk show #ballaro #pauradelleverita,train,"@user: i Ministers of Government #Mountains Yes Keep out Come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on, come on. talk show #ballaro #fear of the truth",@user: #mountain government ministers keep themselves out of talk shows #ballaro #pauradeverita,1,@user: i Ministers of Government #Mountains Yes Keep out Come on. talk show #ballaro #fear of the truth,@user: #mountain government ministers keep themselves out of talk shows #ballaro #pauradeverita
Oddio c'è anche il Tavor!!!! SeeeeeeeeIo amo i DLC con nuove armi!! (@user http,train,"Oh, my God. There is whether or not on Tavor!!!! Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey. amo i DLC with new Guns! (@user) http","Oh, my God, there's also the Tavor!!!! SeeeeeeeeeeeeI love DLCs with new weapons!! (@user http",2,"Oh, my God. There is whether or not on Tavor!!!! Hey. amo i DLC with new Guns! (@user) http","Oh, my God, there's also the Tavor!!!!  love DLCs with new weapons!! (@user http"
@user La dimostrazione che il governo #Monti è un disastro.,train,@user The demonstration that on Government #Mountains is a It's a disaster.,@user The demonstration that the #Monti government is a disaster.,0,@user The demonstration that on Government #Mountains is a It's a disaster.,@user The demonstration that the #Monti government is a disaster.
Il consulente giardiniere della Regione #Lombardia prende 150.000€ l'anno. O.o' #m5sTour #Grillo @user,train,"The consultant gardener of the Region #Lombardy take €150,000 the year. O.o. #m5sTour #Cricket @user","The garden consultant of the Region #Lombardia takes 150,000€ per year. O.o' #m5sTour #Grillo @user",1,"The consultant gardener of the Region #Lombardy take €150,000 the year. O.o. #m5sTour #Cricket @user","The garden consultant of the Region #Lombardia takes 150,000€ per year. O.o' #m5sTour #Grillo @user"
"#Grillo non è il peggiore dei mali, e se tra mali devo scegliere lui è quello minore, o quello di cui ancora non ho sofferto...",train,"#Cricket not is on worse of evil, and if between evil I have to. choose him is that minor, or that of of which again not I... I... I... I... I... I... I... I... I... I... I... I... I... suffered...","#Cricket is not the worst of evils, and if I have to choose between evils he is the lesser one, or the one I have not yet suffered from...",2,"#Cricket not is on worse of evil, and if between evil I have to. choose him is that minor, or that of of which again not I... suffered...","#Cricket is not the worst of evils, and if I have to choose between evils he is the lesser one, or the one I have not yet suffered from..."
"#5Stelle: @user, al qualunquismo di #Grillo manca solo il cappio http",train,"#5Stars: @user, to What's going on? of #Cricket Missing only on noose http","#5Stars: @user, just the http noose is missing at #Grillo's qualuunquism!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0,"#5Stars: @user, to What's going on? of #Cricket Missing only on noose http","#5Stars: @user, just the http noose is missing at #Grillo's qualuunquism!"
@user va bene ragazzo questa settimana lo faremo perche ti fai il tatuaggio !!,train,@user goes Good. boy this week I We'll do it. why ti Do on tattoo !!,@user okay guy this week we'll do it because you get the tattoo!!,1,@user goes Good. boy this week I We'll do it. why ti Do on tattoo !!,@user okay guy this week we'll do it because you get the tattoo!!
@user hahahahahaha ;))),train,@user hahahahahaha ;))),@user hahahahahahaha ;)),2,@user ha ;))),@user ha ;))
Vladimiro Giacchè: Il governo Monti non è la soluzione. Serve una vera svolta politica ed economica: Vladimiro... http,train,Vladimiro Jacche: The Government Mountains not is the solution. Need one true breakthrough policy and Economic: Vladimiro... http,Vladimiro Jacche: The Monti government is not the solution. We need a real political and economic breakthrough: Vladimiro... http,0,Vladimiro Jacche: The Government Mountains not is the solution. Need one true breakthrough policy and Economic: Vladimiro... http,Vladimiro Jacche: The Monti government is not the solution. We need a real political and economic breakthrough: Vladimiro... http
La concertazione divide i Sindacati. Cgil: Monti sia chiaro: Camusso: No a solisti stonati. Se il governo Monti... http,train,The conciliation split i Trade unions. Cgil: Mountains is clear: Camussus: No. a soloists I don't know what you're talking about. If on Government Monti... http,The consultation divides the unions. Cgil: Monti be clear: Camusso: No to stunned soloists. If the Monti government... http,1,The conciliation split i Trade unions. Cgil: Mountains is clear: Camussus: No. a soloists I don't know what you're talking about. If on Government Monti... http,The consultation divides the unions. Cgil: Monti be clear: Camusso: No to stunned soloists. If the Monti government... http
Bellissimo video Maurizio Crozza imita Mario Monti 18 11 2011 26:00 UrlTubem http via @user,train,Beautiful video Mauritius Crust imitate Mario Mountains 18 11 2011 26:00 UrlTubem http via @user,Beautiful video Maurizio Crozza imitates Mario Monti 18 11 2011 26:00 UrlTubem http via @user,2,Beautiful video Mauritius Crust imitate Mario Mountains 18 11 2011 26:00 UrlTubem http via @user,Beautiful video Maurizio Crozza imitates Mario Monti 18 11 2011 26:00 UrlTubem http via @user
Nella manovra del Governo Monti: soppressa l'Agenzia Nucleare.... ultimo atto di una farsa tutta italiana? http,train,In maneuver of Government Mountains: deleted the Agency Nuclear... last act of one farce all Italian? http,In the maneuver of the Monti Government: suppressed the Nuclear Agency .... the last act of an all Italian farce? http: http: / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /,0,In maneuver of Government Mountains: deleted the Agency Nuclear... last act of one farce all Italian? http,In the maneuver of the Monti Government: suppressed the Nuclear Agency .... the last act of an all Italian farce? http: http: /
"RT @user Non condivido tutto ma è giusto rifletterci #pd#senza rinnovamento radicale, tanti voti a #Grillo http",train,"RT @user No I agree all but is Right think about it #pd#without renewal radical, many votes a #Cricket http","RT @user I don't share everything but it's right to think about it #pd#without radical renewal, so many votes at #Grillo http",1,"RT @user No I agree all but is Right think about it #pd#without renewal radical, many votes a #Cricket http","RT @user I don't share everything but it's right to think about it #pd#without radical renewal, so many votes at #Grillo http"
"Europa, @user #italia ha ritrovato credibilità. positivi risultati governo #Monti",train,"Europe, @user #italia ha found credibility. positive results Government #Mountains","Europe, @user #italia has regained credibility. positive government results #Monti",2,"Europe, @user #italia ha found credibility. positive results Government #Mountains","Europe, @user #italia has regained credibility. positive government results #Monti"
Sta partendo il fuoco di fila contro il voto anticipato. Così ci siamo giocati anche la cartaZapatero. E se non si fa il governo Monti?,train,It's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's... it's.. it's... it's... it's... it's... it's... it's.. starting on fire of row against on vote early. That's it. there We're played whether or not the Zapatero paper. And if not Yes ago on Government Mountains?,"It's starting fire in a row against the early vote, so we've also played the card Zapatero. What if you don't do the Monti government?......................................................................................................................",0,It's... it's.. it's... it's.. starting on fire of row against on vote early. That's it. there We're played whether or not the Zapatero paper. And if not Yes ago on Government Mountains?,"It's starting fire in a row against the early vote, so we've also played the card Zapatero. What if you don't do the Monti government?."
SENTENZE. La Consulta boccia l'acqua pubblica pugliese (06/04/2012) | Vita.it http (via Instapaper),train,"FEELINGS. The Consult foccia water public Apulian (06/04/2012) == sync, corrected by elderman == @elder_man Vita.it http (Video) Instapaper)",SENTENCES. La Consulta boccia l'acqua pubblica pugliase (06/04/2012) Vita.it http (via Instapaper),1,"FEELINGS. The Consult foccia water public Apulian (06/04/2012) == sync, corrected by elderman == @elder_man Vita.it http (Video) Instapaper)",SENTENCES. La Consulta boccia l'acqua pubblica pugliase (06/04/2012) Vita.it http (via Instapaper)
"sono troppo orgogliosa, si",train,"are too proud, Yes","I'm too proud, yes.",2,"are too proud, Yes","I'm too proud, yes."
 Merkel: «Le riforme strutturali del governo Monti sono impressionanti». il ristorante di Montecitorio diventerà un self-service. ,train,Merkel: ...-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- reforms Structural of Government Mountains are impressive. on restaurant of Montecitorio will become a self-service.,Merkel: The structural reforms of the Monti government are impressive.The restaurant in Montecitorio will become a self-service.,0,Merkel: ...- reforms Structural of Government Mountains are impressive. on restaurant of Montecitorio will become a self-service.,Merkel: The structural reforms of the Monti government are impressive.The restaurant in Montecitorio will become a self-service.
"Governo, Monti: A breve misure di impulso per crescita: Per rendere il consolidamento fiscale sostenibile http",train,"Government, Mountains: A brief measures of pulse for growth: For make on consolidation tax sustainable http","Government, Monti: Short-term measures to boost growth: To make fiscal consolidation sustainable http: / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / /",1,"Government, Mountains: A brief measures of pulse for growth: For make on consolidation tax sustainable http","Government, Monti: Short-term measures to boost growth: To make fiscal consolidation sustainable http: /"
#XF7 il mio primo tweet di stasera è per il grambiulino giallo di andrea.  Io voto per te #asilosyle,train,#XF7 on Mine first tweet of Tonight is for on grumbiulin yellow of Andrea. Me vote for te # asylumsyle,#XF7 my first tweet tonight is for the yellow andrea grumbiulin. I vote for you #asyle,2,#XF7 on Mine first tweet of Tonight is for on grumbiulin yellow of Andrea. Me vote for te # asylumsyle,#XF7 my first tweet tonight is for the yellow andrea grumbiulin. I vote for you #asyle
Banchieri e membri della Trilateral nel governo Monti...Aiuto! Largo ai complottisti!,train,Bankers and Members of the Trilateral in Government Monti...Help! Out of the way. a Conspiracyists!,Bankers and members of the Trilateral in the Monti government...Help!,0,Bankers and Members of the Trilateral in Government Monti...Help! Out of the way. a Conspiracyists!,Bankers and members of the Trilateral in the Monti government...Help!
