Original,Split,Literal_Translation,Fluent_Translation,Sentiment,Cleaned_Literal_Translation,Cleaned_Fluent_Translation
RT @user: تهيئة بـ #مصر لخفض دعم الوقود بعد تأخر إمدادات #السعوديةرابط الموقع الجديد:http,train,RT @user: Preparation B... # Egypt To cut. Support Fuel Yet. Late. Supplies # The Saudis are tied Location New: http,RT @user: Prepare Egypt to reduce fuel support after late supplies ♪ Saudi Arabia links the new site: http,1,RT @user: Preparation B... # Egypt To cut. Support Fuel Yet. Late. Supplies # The Saudis are tied Location New: http,RT @user: Prepare Egypt to reduce fuel support after late supplies ♪ Saudi Arabia links the new site: http
@user المشهد اللي نقل هاري بوتر من عمل عظيم الى اعظم عمل http,train,@user Scene To me. Transport Harry. Potter. Who? Business. Great. To Great. Business. http,@user scene that moved Harry Potter from great work to great work http,2,@user Scene To me. Transport Harry. Potter. Who? Business. Great. To Great. Business. http,@user scene that moved Harry Potter from great work to great work http
RT @user: @user @user @user ال سعود من يملك معظم القنوات العربيه الماجنة ويدعون انهم يحافظوا على الاسلام وهم…,train,RT @user: @user @user @user The... I'll be back. Who? He does. Most. Channels Arabic. The machete. And they pray. They're... Keep up. On... Islam And they're...,"== sync, corrected by elderman == @elder_man",0,RT @user: @user @user @user The... I'll be back. Who? He does. Most. Channels Arabic. The machete. And they pray. They're... Keep up. On... Islam And they're...,"== sync, corrected by elderman == @elder_man"
حل مشكلة إعادة ضبط Apple ID وكلمة السر http #ios10problems http,train,A solution. Problem. Repeat. Set Apple ID And a word. The secret. http #ios10problems http,Solve the problem of reset Apple ID and password (http://ios10problems),1,A solution. Problem. Repeat. Set Apple ID And a word. The secret. http #ios10problems http,Solve the problem of reset Apple ID and password (http://ios10problems)
"RT @user: قال أنس بن مالك رضي الله عنه :"" ما سُئل رسول الله ﷺ على الإسلام شيئاً إلا أعطاه "".رواه البخاري#اللؤلؤ_المكنون",train,"RT @user: He said... Forget it. Ben. Malik. Satisfied. God. About him. :"" What? Asked. A messenger. God. Pray to him. On... Islam Something. Unless... Give it to him. Hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey, hey. ♪ The steaming pearls ♪","RT @user: Anse Ben Malik Reza Allah said: ""The messenger of Allah was asked nothing but to give him his vapor.",2,"RT @user: He said... Forget it. Ben. Malik. Satisfied. God. About him. :"" What? Asked. A messenger. God. Pray to him. On... Islam Something. Unless... Give it to him. Hey. ♪ The steaming pearls ♪","RT @user: Anse Ben Malik Reza Allah said: ""The messenger of Allah was asked nothing but to give him his vapor."
@user هههههههههههههههههه سيسي الرز,train,@user Aah! Aah! Aah! Cece. Rice,"♪ ♪ oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh.",0,@user Aah! Aah! Aah! Cece. Rice,♪ ♪ oh.
تراث باراك أوباما السياسي! - العربية.نت | الصفحة الرئيسية http,train,Legacy. Barack. Obama. The politician! - What? Arabic. ¶ Page Main http,The political legacy of Barack Obama!,1,Legacy. Barack. Obama. The politician! - What? Arabic. ¶ Page Main http,The political legacy of Barack Obama!
@user اسطورة التنس روجر فيدرر وصاحب 88 لقب منها 17 جراند سلام #اسطورة ❤️,train,"@user Legend. Tennis. Roger. Federer. And, uh... 88. Title From her. 17. Grand. Peace. ♪ Legend ♪ * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *","@user tennis legend Roger Fedder with 88 titles, of which 17 grand peace # myth #",2,"@user Legend. Tennis. Roger. Federer. And, uh... 88. Title From her. 17. Grand. Peace. ♪ Legend ♪ *","@user tennis legend Roger Fedder with 88 titles, of which 17 grand peace # myth #"
http قناة يوتوب الجهر بالالحاد الحلقة 210هل داعش تمثل الإسلام ؟؟؟؟؟. الجزء 4مع الملحد سامي التونسي Ramzi Allouchi ❤❤,train,http Channel Utope. Publicity On the one hand. Episode 210 is... ISIS Act. Islam âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa âTMa Part 4 with... The atheist. Sammy. Tunisia Ramzi Allouchi ¶,"== sync, corrected by elderman == @elder_man",0,http Channel Utope. Publicity On the one hand. Episode 210 is... ISIS Act. Islam âTMa Part 4 with... The atheist. Sammy. Tunisia Ramzi Allouchi ¶,"== sync, corrected by elderman == @elder_man"
@user قصدك خبره ف اجهزة اللاب توب ولا نظام ويندوز 10,train,@user Your point. Experience. F Appliances. Lap. Tobe. And no. Order! Windows. 10,"@user meant experience. Lup-to-top devices, Windows 10... 10... 10... 10... 10... 10... 10... 10... 1... 10... 1... 1... 1... 1... 1... 1... 1... 1... 1... 1... 1... 1... 1.... 1... 1... 1... 1... 1.... 1... 1.... 1.... 1... 1... 1... 1.... 1... 1... 1... 1..... 1.... 1.... 1...... 1.... ..... ....... .......................................................................................................................................................................................................................................................................................................",1,@user Your point. Experience. F Appliances. Lap. Tobe. And no. Order! Windows. 10,"@user meant experience. Lup-to-top devices, Windows 10... 1... 10... 1."
@user  اتق الله و أدعو إلى التصالح والتسامح بين المسلمين واترك الخلافات لله وتوقف عن التحريض المذهبي فهذا لا يخدم إلا أعداء أمة الاسلام,train,@user I'm dying. God. And... I pray. To Reconciliation And tolerance. Ben. Muslims And leave. Differences God. And stop. About... Incitement The cult. That's... No. He serves. Unless... Enemies. A nation. Islam,"@user fear God and call for reconciliation and tolerance among Muslims, leave differences to God, and stop religious incitement... it serves only the enemies of the Muslim nation.",2,@user I'm dying. God. And... I pray. To Reconciliation And tolerance. Ben. Muslims And leave. Differences God. And stop. About... Incitement The cult. That's... No. He serves. Unless... Enemies. A nation. Islam,"@user fear God and call for reconciliation and tolerance among Muslims, leave differences to God, and stop religious incitement... it serves only the enemies of the Muslim nation."
RT @user: كل سيسي وله سلمان يربيه💚 #ايقاف_امداد_مصر_بالنفط,train,RT @user: Eat. Cece. And for him. Salman Raises him. ♪ Stop-addad ♪ ♪ Egypt ♪ ♪ Oil ♪,RT @user: Every Cece has Salman raising him.,0,RT @user: Eat. Cece. And for him. Salman Raises him. ♪ Stop-addad ♪ ♪ Egypt ♪ ♪ Oil ♪,RT @user: Every Cece has Salman raising him.
RT @user: #هيلاري_كلينتون و #ترامب مختلفان بكل شئ الا في قضايا العرب وان اختلفت اليات كل منهم لتنفيذ المخطط.. فقط البعض مخدوعين…,train,RT @user: Hillary-Clinton. And... # Trump Different. All of it. Something. Unless... Fi. Issues Arab Wan. She's different. Meats. Eat. Of them. To implement The chart... Just... Some. Tricked...,"RT @user: #hilary_Clinton and #tramp are different in everything except in Arab cases, and if each of them disagrees to carry out the scheme... only some are deluded...",1,RT @user: Hillary-Clinton. And... # Trump Different. All of it. Something. Unless... Fi. Issues Arab Wan. She's different. Meats. Eat. Of them. To implement The chart... Just... Some. Tricked...,"RT @user: #hilary_Clinton and #tramp are different in everything except in Arab cases, and if each of them disagrees to carry out the scheme... only some are deluded..."
أسرع هاتف #أندرويد في #الولايات_المتحدة#اسأل_أكثرhttp http,train,Hurry up. Phone. Android. Fi. U.S.A. Ask more. http,The fastest Android phone in the U.S. Ask more.,2,Hurry up. Phone. Android. Fi. U.S.A. Ask more. http,The fastest Android phone in the U.S. Ask more.
RT @user: مركز حلب الإعلامي @user ينشر تصوير جوّي يوضح حجم الدمار في حي المشهد بحلب إثر الغارات الجويّة المكثفة التي استهدفت…,train,RT @user: Focus. Aleppo Public information @user Published Action. Air. Explains. Size Destruction. Fi. Alive. Scene By milk. After... The raids. Air. Intensified. Which... She was targeted...,"== sync, corrected by elderman == @elder_man",0,RT @user: Focus. Aleppo Public information @user Published Action. Air. Explains. Size Destruction. Fi. Alive. Scene By milk. After... The raids. Air. Intensified. Which... She was targeted...,"== sync, corrected by elderman == @elder_man"
التعويذات المذكورة في سلسلة أفلام هاري بوتر هي كلمات حقيقية ، من لغات مختلفة ، وكلها تأتي بصيغة الأمر بنفس طريقة التعويذات السحرية,train,The spells. The one mentioned... Fi. Chain Movies. Harry. Potter. Hey. Words. Real. ! Who? Languages Different. ! And all of it. Come. It's a formula. Command Same. Way. The spells. Magic.,"The spells in Harry Potter's movie series are real words, from different languages, and they all come in the same way as magical spells.",1,The spells. The one mentioned... Fi. Chain Movies. Harry. Potter. Hey. Words. Real. ! Who? Languages Different. ! And all of it. Come. It's a formula. Command Same. Way. The spells. Magic.,"The spells in Harry Potter's movie series are real words, from different languages, and they all come in the same way as magical spells."
قصة شاب اشترى محرك #جوجل بـ 12 دولاراً فقط.. ليعيد بيعه بسعر مذهل!اكتشفوه عبرالرابط http http,train,Story. A young man. Buy. Engine ♪ Google B... 12. Dollars. Just... To bring him back. Sell it. At a price. Fantastic! Find him! Through the link. http http,"The story of a guy who bought Google with only $12 to resell it at an amazing price, found it through the http link!",2,Story. A young man. Buy. Engine ♪ Google B... 12. Dollars. Just... To bring him back. Sell it. At a price. Fantastic! Find him! Through the link. http http,"The story of a guy who bought Google with only $12 to resell it at an amazing price, found it through the http link!"
لماذا شعب سوريا لا يتحملون ويجمعون أموال للشعبهم سوريا بدل مكوده ودعاراتهم الم يكونو مثل شعبهم طزززز بسوريا http,train,Why? People. Syria No. Hang in there. And they collect. Funds To their people. Syria Change He's on his way. And their prostitution. Pain. They're... Like... Their people. Tizzz. Syria http,"Why can't the people of Syria afford and raise money for their people, Syria, instead of their sedition and prostitution, who aren't like their own people, Tizz, Syria?",0,Why? People. Syria No. Hang in there. And they collect. Funds To their people. Syria Change He's on his way. And their prostitution. Pain. They're... Like... Their people. Tizzz. Syria http,"Why can't the people of Syria afford and raise money for their people, Syria, instead of their sedition and prostitution, who aren't like their own people, Tizz, Syria?"
@user جربتي أمازون؟,train,@user Try it. Amazon?,@user Tried Amazon? . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ?,1,@user Try it. Amazon?,@user Tried Amazon? . ?
RT @user: هاتريك ميسي ذو ال١٩ عام في مرمى ريال مدريد  http,train,RT @user: Heatrich. Missy. Mm-hmm. Nineteenth General Fi. Throw. Real Madrid http,"== sync, corrected by elderman == @elder_man",2,RT @user: Heatrich. Missy. Mm-hmm. Nineteenth General Fi. Throw. Real Madrid http,"== sync, corrected by elderman == @elder_man"
RT @user: ما قام به اردوغان اليوم من جريمة اكرام بوتين وتطوير وتعزيز العلاقة معه، لا يقارن بذنب السيسي يوم امس بتصويت لا قيمة له.,train,"RT @user: What? It's... With it. Erdogan. Today. Who? Murder. Karem... Putin and development And... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... and... Relationship With him, No. Compared. Guilty. Cece. Day Yesterday. By a vote. No. Value Him.",RT @user: Today's crime of respect for Putin and the development and strengthening of the relationship with him is not compared to yesterday's Cessi guilt by a vote of no value.,0,"RT @user: What? It's... With it. Erdogan. Today. Who? Murder. Karem... Putin and development And... Relationship With him, No. Compared. Guilty. Cece. Day Yesterday. By a vote. No. Value Him.",RT @user: Today's crime of respect for Putin and the development and strengthening of the relationship with him is not compared to yesterday's Cessi guilt by a vote of no value.
RT @user: ترتيب المجموعة الثانية:1- السعودية 10 نقاط2- استراليا 8 نقاط3- اليابان 7 نقاط4- الامارات 6 نقاط5- العراق 3 نقطة6- تايلان…,train,RT @user: Order Group Number two: 1. Saudi Arabia 10 Points 2. Australia 8 Points 3- Japan 7 Points 4. The princesses. Six. Points 5. Iraq Three. Point 6. Tylan...,RT @user: Group II order: 1 - Saudi Arabia 10 points 2 - Australia 8 points 3 - Japan 7 points 4 - Emirates 6 points 5 - Iraq 3 points 6 - Tylan... . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,1,RT @user: Order Group Number two: 1. Saudi Arabia 10 Points 2. Australia 8 Points 3- Japan 7 Points 4. The princesses. Six. Points 5. Iraq Three. Point 6. Tylan...,RT @user: Group II order: 1 - Saudi Arabia 10 points 2 - Australia 8 points 3 - Japan 7 points 4 - Emirates 6 points 5 - Iraq 3 points 6 - Tylan.
